script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,How Sports Became Ground Zero for AI Slop,2026-06-05T18:16:26+00:00,194.6,https://news.google.com/rss/articles/CBMifEFVX3lxTE5fRUEyUkdpcnBkLTliTHZtOGJZM09qRW94d19hbENaZE0xUVlQY25EWTQxS0cybE8xSWV1Vlp5Wll3R0EzamxiZ1JYZFZWZm51SmNmMHRWUXVmNk1GeVVncjMtR3JMdlFSWjNjdDA1eFJYVkpFb0c3dmVDazU?oc=5,Story post,How Sports Became Ground Zero for AI Slop,How Sports Became Ground Zero for AI Slop,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: How Sports Became Ground Zero for AI Slop,"This is a useful update, but it should be weighed against stronger stories.",How Sports Became Ground Zero for AI Slop What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::became_ground_zero_slop_became_ground_zero_slop,1,1,Primary,No,No,No,,How Sports Became Ground Zero for AI Slop Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,‘Never had more positive feedback’: Inside MLB’s race to beat 7 p.m.,2026-06-05T17:50:29+00:00,195.0,https://news.google.com/rss/articles/CBMivgFBVV95cUxQNGdBaHhiemJfWndaQzZjVjIydldjLXoxS09ZaGJxWE1WaGNvVG5DOGRaaDdDOW1TSTZJVTA4U2tqaHh4N3ItY2MweFZGTnBodVdLVjBKbEU5OGJ0RC1BX3B0cUpTU1ZOUHRuUWp5Smt4TFJ2MnpJZkFreWpVbzU2cmQ5NnJDQy1sWEhmNnZ5MF9fU0dTZ3ozUjBMREFVOERfa3YwNkZhbzdnUUNZcnZmWWRxMTJmOTExTXJwcFh3?oc=5,Story post,‘Never had more positive feedback’: Inside MLB’s race to beat 7 p.m.,‘Never had more positive feedback’: Inside MLB’s race to beat 7 p.m.,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: ‘Never had more positive feedback’: Inside MLB’s race to beat 7 p.m.,"This is a useful update, but it should be weighed against stronger stories.",‘Never had more positive feedback’: Inside MLB’s race to beat 7 p.m. What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::never_had_positive_feedback'_inside_mlb's_race_beat,1,1,Primary,No,No,No,,‘Never had more positive feedback’: Inside MLB’s race to beat 7 p.m. Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,U.S. Soccer’s business overhaul paying off in World Cup year,2026-06-05T15:54:06+00:00,196.9,https://news.google.com/rss/articles/CBMitwFBVV95cUxNVkRzLVhjNnNqTS01Mk9qNXVqOUtvYWdtNFRRS1c5cGMtOVpmb0hwemo4Q0kyV2lvZGU5Zl9HUGlxc0pxNjA2SDh3MXByMThTeFFHTmdwWGJmUW9rbGwyUDhHZXBpaVpYcFR4MGJpbVFlY3Z6ZXJFZzljX3dLcVRqTkRZcGRWZjNiVVZlV2wwWXVIRm1zUm9mc1hwLXcyLWExTFVYNGljWENIRF84TkVVVnlNU2kzcTQ?oc=5,Story post,U.S. Soccer’s business overhaul paying off in World Cup year,U.S. Soccer’s business overhaul paying off in World Cup year,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: U.S. Soccer’s business overhaul paying off in World Cup year,"This is a useful update, but it should be weighed against stronger stories.",U.S. Soccer’s business overhaul paying off in World Cup year What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::soccer's_business_overhaul_paying_off_world_cup_year,1,1,Primary,No,No,No,,U.S. Soccer’s business overhaul paying off in World Cup year Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,"Sports Business Daily: Executive Transactions - June 5, 2026",2026-06-05T15:48:25+00:00,197.0,https://news.google.com/rss/articles/CBMitgFBVV95cUxPUHNYWjBGZ1VuTVpsY0J2VnpUS2EtSFlyODhoSzctWlJpS1VOYWwydDEtOHBCUXA2TFBhVklXaFlrWDRhVWh1bzdmQURjSmJyYWFJNmk2TkxFR0ltWExEa3AtTFAzSmJuc0tKdDd4SDNod3QtR2dlUWt4eEh5ZHJ5QXRfMmdFRzJOd25lMFpQVkRNYnZIWUJPRVRHc3hjZFJySk96UUFrZHlfM2wwX2treFhWSmpUUQ?oc=5,Story post,"Sports Business Daily: Executive Transactions - June 5, 2026","Sports Business Daily: Executive Transactions - June 5, 2026",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Sports Business Daily: Executive Transactions - June 5, 2026","This is a useful update, but it should be weighed against stronger stories.","Sports Business Daily: Executive Transactions - June 5, 2026 What should we cover next?","Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::business_daily_executive_transactions_june_2026_business_daily,3,4,Duplicate / alternate angle,No,No,No,,"Sports Business Daily: Executive Transactions - June 5, 2026 Sports Business Journal"
v11_final,Skip,0,1,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Too old. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: normal interest. Penalties: staleness penalty.,-15,10,14,0,10,-20,Daily News,Daily news,NWSL / Women's Soccer,General News,Equalizer Soccer,Yael Averbuch West promoted to Gotham President of Soccer Operations,2026-06-05T14:39:13+00:00,198.2,https://equalizersoccer.com/2026/06/05/yael-averbuch-west-promoted-to-gotham-president-of-soccer-operations/,Story post,Yael Averbuch West promoted to Gotham President of Soccer Operations,Yael Averbuch West promoted to Gotham President of Soccer Operations,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Yael Averbuch West promoted to Gotham President of Soccer Operations,"This is a useful update, but it should be weighed against stronger stories.",Yael Averbuch West promoted to Gotham President of Soccer Operations What should we cover next?,"Use a simple NWSL / Women's Soccer news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,Gotham Fc,nwsl / women's soccer::gotham fc,3,4,Duplicate / alternate angle,No,No,No,"News, NJ/NY Gotham FC, NWSL, Gotham FC, Stream, Yael Averbuch West","Additionally, Gotham named Mark Zarthar as President of Business Operations and Ryan Dillon as Chief Growth Officer."
v11_final,Skip,0,1,8,Business,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Too old. Niche growth sport: Cricket. Source quality 8/10. Engagement: normal interest. Penalties: staleness penalty.,-15,10,7,0,10,-20,Daily News,Daily news,Cricket,General News,SportsPro,How the 2026 ICC T20 Women’s World Cup will take English women’s cricket to the next level,2026-06-05T14:13:45+00:00,198.6,https://news.google.com/rss/articles/CBMitAFBVV95cUxNVzlIanRuQm45Ynh1MzAwT0NEVUw1d3R3MjFMWmhaZy1XbjM5Y3dCempOMHU5N0prTzB3dTQ0d3hIeFpSS01kOTFZLVpLMkdmaTZZTDJEWFBkOUsyMENISmpaUUxuSmFHeDg5Wnp4VDcyNnBxNGFKX0xmYkh0U0l4bjdKcmJDSmdvVmF4UXowUHVNQUVPMFZ1TzNGV1E5aWdyZGh6WjBLNElXTEVaZHc5Y3c3ZjM?oc=5,Story post,How the 2026 ICC T20 Women’s World Cup will take English women’s cricket to the next level,How the 2026 ICC T20 Women’s World Cup will take English women’s cricket to the next level,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: How the 2026 ICC T20 Women’s World Cup will take English women’s cricket to the next level,"This is a useful update, but it should be weighed against stronger stories.",How the 2026 ICC T20 Women’s World Cup will take English women’s cricket to the next level What should we cover next?,"Use a simple Cricket news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #Cricket,,cricket::2026_icc_t20_women's_world_cup_take_english,1,1,Primary,No,No,No,,How the 2026 ICC T20 Women’s World Cup will take English women’s cricket to the next level SportsPro
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,Sports Media Pod: The NBA Finals just went global,2026-06-05T11:52:02+00:00,201.0,https://news.google.com/rss/articles/CBMiqwFBVV95cUxObG5oUjMzTElRNmR2Zm1GZFpObkM5Sm4yQjczR2habWRpclptbjEwb05qNGVMeU5pb0dkclJRanhZMkptZG5VajAyWHlndkhSaGNPM0J0Y2RmVTNWclRWaDZHXzBJaXVJMFRkUjNfMVh2R045RlBwS3QxSmU3MW5paFdqWHVLTmpOWTR3YWNjWHItVXBSRG92WWJCLU13Q2JIRms4WDJOWU5qbzg?oc=5,Story post,Sports Media Pod: The NBA Finals just went global,Sports Media Pod: The NBA Finals just went global,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Sports Media Pod: The NBA Finals just went global,"This is a useful update, but it should be weighed against stronger stories.",Sports Media Pod: The NBA Finals just went global What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::media_pod_nba_finals_just_went_global_media,1,1,Primary,No,No,No,,Sports Media Pod: The NBA Finals just went global Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Post during daytime engagement window,Blocked: likely men's sports story with no women's context.,"Business/growth story. Too old. General women's sports fit. Source quality 8/10. Engagement: high-interest keyword. Penalties: failed relevance gate, staleness penalty.",-15,30,5,2,10,-120,Growth of the Game,Growth of the game,Women's Sports,Business / Growth,Front Office Sports,NBA Finals Game 1 Viewership Is Highest Since 2019,2026-06-05T07:00:00+00:00,205.8,https://news.google.com/rss/articles/CBMipAFBVV95cUxPNV9CTGZfd00yeWV5UG42R0VMNVp2cjRwUFdCazlyZHgtdHBBVXU3V3NuazRzaGRTNWYyX3hJX3BBVmZ6b3YxUUxjTlRMNUZaV2FqLWNBOUdrSzJzc1doN1EtaTNUaTNNaDNyUFVnLVhSbE1UX0E1dDdiQVlYaFl4VzJrZTQ0THVSMXhsQ3YwTE1fdlVtSldZYzNCN1dBYVkzMnUtMA?oc=5,Data carousel,Women's sports are becoming impossible for the business world to ignore.,The business of women's sports keeps growing: NBA Finals Game 1 Viewership Is Highest Since 2019,Slide 1: headline stat | Slide 2: what changed | Slide 3: why it matters | Slide 4: what comes next,The business of women's sports is not emerging anymore. It is becoming big business.,This helps show the business momentum behind women's sports.,NBA Finals Game 1 Viewership Is Highest Since 2019 The growth of women's sports keeps getting harder to ignore.,Use a clean data carousel with bold numbers and simple context.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::nba_finals_viewership_highest_since_2019_nba_finals,1,1,Primary,No,No,No,,NBA Finals Game 1 Viewership Is Highest Since 2019 Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,"Expansion story. Too old. General women's sports fit. Source quality 8/10. Engagement: high-interest keyword. Penalties: failed relevance gate, staleness penalty.",-15,30,5,2,10,-120,Growth of the Game,Growth of the game,Women's Sports,League Expansion,SportsPro,Fifa World Cup 2026 digital push continues with Fifa+ DAZN launch and Netflix video game,2026-06-05T07:00:00+00:00,205.8,https://news.google.com/rss/articles/CBMirwFBVV95cUxNcVdBUzVHZEpfSW5lTUtmdG1qSE9BcVA0TURaeGlvOUZ1WGt2aFhYbWowMURpd044QXZycUxZY1NSV1FHUDBHNnpQNzFYLUp6VlVncGQ5dzUxc3dNbnBDZ01KQVQ2OVFlTkx3bnNrYlN1VFVPMi03TGZaM21TWFV1MUJtbG9JdzE3cm5UNVphcUthSEFRd05LV25IZ3J3cHZvUko1M3RIWU5NTUJWaWNn?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: Fifa World Cup 2026 digital push continues with Fifa+ DAZN launch and Netflix video game,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Fifa World Cup 2026 digital push continues with Fifa+ DAZN launch and Netflix video game More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::fifa_world_cup_2026_digital_push_continues_fifa,1,1,Primary,No,No,No,,Fifa World Cup 2026 digital push continues with Fifa+ DAZN launch and Netflix video game SportsPro
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,World Cup News & Updates - Page 37 of 38,2026-06-05T01:57:54+00:00,210.9,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5icFRWby1wc1JzSzlPcWJpcUtYYjRPcnkyQlh3REtjQ3kzTVF0WVE0QkpoSk9TcE96TUJUendlbzA3bDJXSURiTmNORGJxZnVISlQ3enJXYTZJMlV4dVM1YXdR?oc=5,Story post,World Cup News & Updates - Page 37 of 38,World Cup News & Updates - Page 37 of 38,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: World Cup News & Updates - Page 37 of 38,"This is a useful update, but it should be weighed against stronger stories.",World Cup News & Updates - Page 37 of 38 What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::world_cup_updates_page_world_cup_updates_page,2,2,Duplicate / alternate angle,No,No,No,,World Cup News & Updates - Page 37 of 38 Front Office Sports
v11_final,Skip,0,1,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,Speculative story is too weak.,"Rumor/speculation story. Expired for daily coverage. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: rumor/speculation penalty, staleness penalty.",-25,3,14,8,10,-50,Star Watch,Star-driven engagement,WNBA,Rumor / Needs Verification,Winsidr,Fit Check: Caitlin Clark’s Playmaking Could Change Indiana’s Ceiling,2026-06-04T21:14:36+00:00,215.6,https://winsidr.com/2026/06/fit-check-caitlin-clark-s-playmaking-could-change-indianas-ceiling/,Story post,Fit Check: Caitlin Clark’s Playmaking Could Change Indiana’s Ceiling,Fit Check: Caitlin Clark’s Playmaking Could Change Indiana’s Ceiling,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Fit Check: Caitlin Clark’s Playmaking Could Change Indiana’s Ceiling,"This is a useful update, but it should be weighed against stronger stories.",Fit Check: Caitlin Clark’s Playmaking Could Change Indiana’s Ceiling What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,28,30,Duplicate / alternate angle,Yes,No,Yes,"Articles, Features, Indiana Fever","My mother is an award-winning artist and art teacher in her county, and one of the coolest things that she does is identify colors hidden inside other colors. When most people see blue, my mom might notice traces of red, gray, or violet underneath it. Watching Caitlin Clark can feel similar. Her shooting is the… The post Fit Check: Caitlin Clark’s Playmaking Could Change Indiana’s Ceiling appeared first on Winsidr ."
v11_final,Skip,0,1,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,Opinion item below threshold.,"Opinion/analysis story. Too old. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: high-interest keyword. Penalties: opinion/analysis penalty, staleness penalty.",-15,8,14,2,10,-36,Daily News,Daily news,NWSL / Women's Soccer,Opinion / Analysis,Equalizer Soccer,"Talking Points: NWSL Championship returns to D.C., concern for Banda, and Courage 3.0",2026-06-04T21:05:39+00:00,215.7,https://equalizersoccer.com/2026/06/04/talking-points-nwsl-championship-returns-to-d-c-concern-for-banda-and-courage-3-0/,Debate carousel,Agree or disagree with this one?,"Debate this: Talking Points: NWSL Championship returns to D.C., concern for Banda, and Courage 3.0",Slide 1: claim/ranking | Slide 2: why it matters | Slide 3: counterpoint | Slide 4: ask followers,"Quick hit: Talking Points: NWSL Championship returns to D.C., concern for Banda, and Courage 3.0","This can create debate, but it is not urgent news.","Talking Points: NWSL Championship returns to D.C., concern for Banda, and Courage 3.0 Agree or disagree?",Use a debate-style carousel and ask followers to agree or disagree.,#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,Portland Thorns,nwsl / women's soccer::portland thorns,1,2,Primary,No,No,No,"NWSL, Ashley Sanchez, Audi Field, Barbra Banda, Bev Yanez, Extra, Featured, Mak Lind, Mandy McGlynn, North Carolina Courage, NWSL Championship, Orlando Pride, Portland Thorns FC, Racing Louisville, Talking Points, Utah Royals FC","In Matchweek 10, the Portland Thorns and Utah Royals rode high while Racing Louisville continues to bellow at the bottom of the table. The North Carolina Courage enters a new stage of evolution, and Barbra Banda’s injury raises concerns for the Orlando Pride. The NWSL will now pause for a CBA-mandated break until Friday, July […]"
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"Soft viral/social item. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, soft viral/social penalty, staleness penalty.",-15,4,5,0,10,-148,Social Filler,Soft social filler,Women's Sports,Soft Viral / Social,Axios,Vintage photos show Chicago's crowded beaches are nothing new,2026-06-04T20:45:38+00:00,216.1,https://news.google.com/rss/articles/CBMivAFBVV95cUxPMVI5VDVmUTFlWm0wbVkzTWZqWXppdzBnd2lMb04tLUJGYVBTNi1telJRcHE4R3AwZEVUeWx4NjJWNDBWdko1NlVPbUU4d291NkUxS0FIenJEUV96UkdwT18xaGlaWEFzQVhQb1J5T2ZkcXdJR1ZtVF9jeGdoMF9qWnpSLVhZQkUtNVBORVZIakJ6bVNQek9RVldTNHIzbW5LaWhPQ2NjUlRJVHBkQzh2MUgyR0tZQVZoQy12Vg?oc=5,Stories only,A lighter moment for the feed.,Vintage photos show Chicago's crowded beaches are nothing new,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Light engagement only, best for Stories.","This is a lighter engagement item, not a core news story.",Vintage photos show Chicago's crowded beaches are nothing new What should we cover next?,Use only as a Story or low-effort filler. Do not make it a main feed post.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::vintage_photos_show_chicago's_crowded_beaches_are_nothing,1,1,Primary,No,No,No,,Vintage photos show Chicago's crowded beaches are nothing new Axios
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,A New Rift in College Sports,2026-06-04T19:26:16+00:00,217.4,https://news.google.com/rss/articles/CBMiekFVX3lxTFBiT3cwX2c1YVAzWVdQMmdRUXE0OWRiOGFYSDJCTjVHNVZkS0RnZUdsbVkzWk9NaVAtbUhWRnJtaG5fTHlnb2R1Z3h5Z2daMjlaZnM0eS1yd293MmRKbTZNT3lqaGNHZlVmbzJiSkRIcDFFb0MxUC00V1h3?oc=5,Story post,A New Rift in College Sports,A New Rift in College Sports,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: A New Rift in College Sports,"This is a useful update, but it should be weighed against stronger stories.",A New Rift in College Sports What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::rift_college_rift_college_front_office_front_office,1,1,Primary,No,No,No,,A New Rift in College Sports Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,College Sports Bill Makes for Strange Political Bedfellows,2026-06-04T19:01:16+00:00,217.8,https://news.google.com/rss/articles/CBMilwFBVV95cUxQZU1GLXhEckVDZDdNcm00cVlDcmFTZVJyaTZSQzdxV3BCbk5lS1pWak1uY3NnRWREbTJqVlhSUnAyZjFHQkdHUXJJZzZ0NUJEdkNpYzVzYUJJOVpldlNJR2VZN2RaYjRQYVBqYVpGb3hINWVLYkRXQ2dMc2VnWE9PVW15aXMxN0FiZmgtNFl4WkdyZXJzcWlv?oc=5,Story post,College Sports Bill Makes for Strange Political Bedfellows,College Sports Bill Makes for Strange Political Bedfellows,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: College Sports Bill Makes for Strange Political Bedfellows,"This is a useful update, but it should be weighed against stronger stories.",College Sports Bill Makes for Strange Political Bedfellows What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::college_bill_makes_strange_political_bedfellows_college_bill,1,1,Primary,No,No,No,,College Sports Bill Makes for Strange Political Bedfellows Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,SportsPro,Breaking down the business of the US$13bn 2026 Fifa World Cup,2026-06-04T14:34:30+00:00,222.3,https://news.google.com/rss/articles/CBMixAFBVV95cUxQWS1MeFNwNW9wa1ZEZFkxRE9EcEZtdTdCdDdkSE9DTzdKRlZXZFN2RVdfR2Q0eHQ1a3BqdUUxeVRDNmhaZ0RPTG5kNllpNlJUQUZYZ2doWWdRbU5wejEzeHUzYWRHSXRHUFpQOGZlMVQ5VVNORjlJQkFVWHdrc29BWlFtYXROSms5UTNnbG9QVDNuM3dZWEFnRmtVeTdyWVRwd0xVTmpjR3o3dzFqRTNNUF9kZFUxZkdvd2Mzbm9qMHh1S1lU?oc=5,Story post,Breaking down the business of the US$13bn 2026 Fifa World Cup,Breaking down the business of the US$13bn 2026 Fifa World Cup,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Breaking down the business of the US$13bn 2026 Fifa World Cup,"This is a useful update, but it should be weighed against stronger stories.",Breaking down the business of the US$13bn 2026 Fifa World Cup What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::breaking_down_business_13bn_2026_fifa_world_cup,1,1,Primary,No,No,No,,Breaking down the business of the US$13bn 2026 Fifa World Cup SportsPro
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Axios,Nashville can catch a lot of CMA Fest for free,2026-06-04T12:26:42+00:00,224.4,https://news.google.com/rss/articles/CBMimwFBVV95cUxNd1p2WUhxdnBkUkd1SHlpNm1QQ0ZRclkyRjR1NlNiYlJ2d0NEY1ZxVXFqeUhoZXJZMk1TMmhVV0hKZmZ1bE9EWE91aWFhX2V4dV9heXJyS1FUeTczNFM2b3lFTkZGS2p2ZTJ3clpiSjl6WWlqOW43WVNZSXVqR3h0ckxBWllLQUJsc2l3SUJwR3lyUzRNVlRWQTRJWQ?oc=5,Story post,Nashville can catch a lot of CMA Fest for free,Nashville can catch a lot of CMA Fest for free,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Nashville can catch a lot of CMA Fest for free,"This is a useful update, but it should be weighed against stronger stories.",Nashville can catch a lot of CMA Fest for free What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::nashville_can_catch_lot_cma_fest_free_nashville,1,1,Primary,No,No,No,,Nashville can catch a lot of CMA Fest for free Axios
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Axios,The Memorial Tournament celebrates half a century in Dublin,2026-06-04T10:37:28+00:00,226.2,https://news.google.com/rss/articles/CBMilgFBVV95cUxNb2pBWHBRUjVmMExCUDlBT0NxUHZzemRiMkhJTDlRUUJqQWJaTG9BdU42eEJENEtORFB4Nl9WWi1MMlJfdnRmT0NqTzh3Vmg3NXFpS2x0Ni11U0ZoR09fRWwtb0hmaTNPNXlGUnpjSXNXUy1VTVJTZnpudnNCYTRxd25vM09rM1R3bjdieWpyQU00NWJ2Z3c?oc=5,Story post,The Memorial Tournament celebrates half a century in Dublin,The Memorial Tournament celebrates half a century in Dublin,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: The Memorial Tournament celebrates half a century in Dublin,"This is a useful update, but it should be weighed against stronger stories.",The Memorial Tournament celebrates half a century in Dublin What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::memorial_tournament_celebrates_half_century_dublin_memorial_tournament,1,1,Primary,No,No,No,,The Memorial Tournament celebrates half a century in Dublin Axios
