script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Skip,0,1,8,Business,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,Availability story. Expired for daily coverage. Strong secondary sport: Tennis. Source quality 8/10. Engagement: major athlete. Penalties: staleness penalty.,-25,14,10,6,10,-20,Star Watch,Star-driven engagement,Tennis,Injury / Availability,Sports Business Journal,Serena Williams set to make tennis return after four years away,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMivwFBVV95cUxNaTNybzdTU1hYTmhudUw1cTgydk1CbEc3Y0NhMmpITUtjaEE2Z2UtR0lEX2ZLdllaTjVFdTc5c3JJems1dndFTXpCV19KT2ZJbHp5ZmJpSmRCWFZrSGpVeERlaUg5RGlpVGQwMDBuSU9FaVBHd1FzSkU2eTc3Yl8xVXJnaHQ1OGl0QWRNdXFya1pTNEFkTzNDMW82UWx5blpmdXFTc1pjLU5jSXRtVmJ1Nk5WcXFrWEx1WjJrUERmMA?oc=5,Story post,Serena Williams set to make tennis return after four years away,Serena Williams set to make tennis return after four years away,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Serena Williams set to make tennis return after four years away,"This is a useful update, but it should be weighed against stronger stories.",Serena Williams set to make tennis return after four years away What should we cover next?,"Use a simple Tennis news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,Serena Williams,tennis::serena williams,16,16,Duplicate / alternate angle,No,No,Yes,,Serena Williams set to make tennis return after four years away Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Post during daytime engagement window,Blocked: likely men's sports story with no women's context.,"Recruiting or roster-building story. Expired for daily coverage. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-25,22,5,0,10,-120,Roster / Recruiting,Roster/recruiting,Women's Sports,Recruiting / Roster News,Sports Business Journal,"NHL adds Eggert as CMO, Yufe as head of international amid major reorg at league office",2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPXzJzZDM0cGxOVEJRNl9qYVIyWGt6SlJUSzN3ZW9MWklmMFhqYTR4T3VBZnhqZm1qcVdyUkVJREtjS3BOZGZESU5kTlJ6TmotN2tHdTlJT3NPZ09sMEFYZzJHRmdVQjRoM05BR3F5bXdlczJ0TjZjSzJ2WWwxOUZ0eVBIYW1BV1YwV0tsMEVjai1NN19jald4U25xSFZTVnYyT1J6bUgzSEozS3EwLTFmM1ZLRUpnamx0SXl1Z2tIZzVLckhmYmN5N1VpT283YldvNEhJNzg3c1RQak5vSkE?oc=5,Roster/recruiting graphic,The next wave of talent is already changing the future.,"Roster watch: NHL adds Eggert as CMO, Yufe as head of international amid major reorg at league office",Slide 1: roster/recruiting news | Slide 2: who is involved | Slide 3: why it matters | Slide 4: what comes next,A future-star angle with a clear roster-building hook.,Recruiting and roster stories show where the next wave of stars is coming from.,"NHL adds Eggert as CMO, Yufe as head of international amid major reorg at league office How big is this move for the program?","Use a roster/recruiting graphic with the player, school/team, and why it matters.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::nhl_adds_eggert_cmo_yufe_head_international_amid,1,1,Primary,No,No,Yes,,"NHL adds Eggert as CMO, Yufe as head of international amid major reorg at league office Sports Business Journal"
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,Fanatics move clears FIFA’s prediction market haze,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMirAFBVV95cUxNdnlWMHI3RVdKY1JNMzB6S3prWktINmRRQzBfekduT0sxMDh2YmRwVUFUTFB5bTM2cDNwZWt1bGhGSGliRUtUV2JkZnFnR3FrYTZqRkNiNGdLa2pWbm1sWmtoMVYzZHFOQVdQdDJyLURXQUdOWEhIMG9VTG9OUlNkcEFjS0FocEloZktxZ0RZTzlkX1hvRXp2WjFDNm91bjRwbGNGNE50ZVljT1It?oc=5,Story post,Fanatics move clears FIFA’s prediction market haze,Fanatics move clears FIFA’s prediction market haze,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Fanatics move clears FIFA’s prediction market haze,"This is a useful update, but it should be weighed against stronger stories.",Fanatics move clears FIFA’s prediction market haze What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::fanatics_move_clears_fifa's_prediction_market_haze_fanatics,1,1,Primary,No,No,No,,Fanatics move clears FIFA’s prediction market haze Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,Thunder Proof: The intricate business of OKC playoff T-shirts,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNWZvcEt0Zm1OQm1qaGhNSlZhenlRNDh6TlBSRzdzSnR5bUtRcjBrMmhvX2pmenpXS0hoYmdWQ1JCcFdxVVYtR0d2VUZCUm9xNWNDWnM1dklVZl9iTy14SkswSDQ3cUJ0LTNkUmxCZUh1eGZ1NmhHeUN2V3k4SGZFMFdLR25kSVVMRHRZWG95MzZfMkwyQ1NzM0lTWkNRamVSMVE5clk2M0ItV1BOTHd1VlgzVDQyNGg4WERz?oc=5,Story post,Thunder Proof: The intricate business of OKC playoff T-shirts,Thunder Proof: The intricate business of OKC playoff T-shirts,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Thunder Proof: The intricate business of OKC playoff T-shirts,"This is a useful update, but it should be weighed against stronger stories.",Thunder Proof: The intricate business of OKC playoff T-shirts What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::thunder_proof_intricate_business_okc_playoff_shirts_thunder,1,1,Primary,No,No,No,,Thunder Proof: The intricate business of OKC playoff T-shirts Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Sports Business Journal,TNT Sports enjoying strong start to French Open in U.S.,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMisgFBVV95cUxQOHY0WnZObHFEQ21FXzFEakcybTdTYUJpUUxfOTQyQWQ0YlUyeHV6SlFOQnMzbXdmN2VscUhvQ0NYU2NIU1JVeHJINDZPMnNDclozenJDUVF4ckdEQjNOcktfMjBmZUticGhBSERSTXpWeGJ0c3BzTXpPdDMzOGxnS2h6Nm1yV0xRb2YwMjI2enh5S0w5ajNwUlk1R1hGdTJTM19rNExFcENWOEdHMDMwMHBB?oc=5,Story post,TNT Sports enjoying strong start to French Open in U.S.,TNT Sports enjoying strong start to French Open in U.S.,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: TNT Sports enjoying strong start to French Open in U.S.,"This is a useful update, but it should be weighed against stronger stories.",TNT Sports enjoying strong start to French Open in U.S. What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,French Open,women's sports::french open,23,25,Duplicate / alternate angle,No,No,No,,TNT Sports enjoying strong start to French Open in U.S. Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,"Business/growth story. Too old. General women's sports fit. Source quality 8/10. Engagement: high-interest keyword. Penalties: failed relevance gate, staleness penalty.",-15,30,5,2,10,-120,Growth of the Game,Growth of the game,Women's Sports,Business / Growth,Sports Business Journal,Biggest World Cup ever brings unprecedented sponsorship blitz to North America,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPT25OVExiZFhBcWJNQVVieVB2NGt4Y19qOThYYTF3UE9nazVFQzloSGZWQlA2dUpldFlleWQxQXVVT2dzZ0t3N29HOTh3dHJUckwxM1E0dTU0VHJSUl9GeEdIQkZsU1h4T0hGeXJuV1p3S0xMQUZxbnpteGtMZTV1X0J6NTFPUU5zRTU4TmZvS1VMVEQ3ZHloNUVSVUZxT05mS0FWMUk1MGpoNFVKQVBqemdJOFp5aFNEVnAtY0dOYTNaelZDTW9UUzE0YnJJWWtJaWdj?oc=5,Data carousel,Women's sports are becoming impossible for the business world to ignore.,The business of women's sports keeps growing: Biggest World Cup ever brings unprecedented sponsorship blitz to North America,Slide 1: headline stat | Slide 2: what changed | Slide 3: why it matters | Slide 4: what comes next,The business of women's sports is not emerging anymore. It is becoming big business.,This helps show the business momentum behind women's sports.,Biggest World Cup ever brings unprecedented sponsorship blitz to North America The growth of women's sports keeps getting harder to ignore.,Use a clean data carousel with bold numbers and simple context.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::biggest_world_cup_ever_brings_unprecedented_sponsorship_blitz,1,1,Primary,No,No,No,,Biggest World Cup ever brings unprecedented sponsorship blitz to North America Sports Business Journal
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,Several Longtime Writers Laid Off at Sports Illustrated,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMijwFBVV95cUxOdk4tSExUUUZjQUpQREJGSXI2UDV1Q1JPS1JuZHFpTWI5b294WDd4dEo1YVNPS05PalphamZXQVNkT1FJbUVDMHJ6NVhERFp0MnVvdjBMWS1qelM2LS1EQ2Vhd21nLXpLNTZqY290QkJHN096YVd6bEplTUNhTlNFdEE3a1pyVjBYWkhQSnpHVQ?oc=5,Story post,Several Longtime Writers Laid Off at Sports Illustrated,Several Longtime Writers Laid Off at Sports Illustrated,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Several Longtime Writers Laid Off at Sports Illustrated,"This is a useful update, but it should be weighed against stronger stories.",Several Longtime Writers Laid Off at Sports Illustrated What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::several_longtime_writers_laid_off_illustrated_several_longtime,1,1,Primary,No,No,No,,Several Longtime Writers Laid Off at Sports Illustrated Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Post during daytime engagement window,Blocked: likely men's sports story with no women's context.,"Business/growth story. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,30,5,0,10,-120,Growth of the Game,Growth of the game,Women's Sports,Business / Growth,Front Office Sports,Can Moïse Kouamé Collect His French Open Prize Money?,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMinwFBVV95cUxPWTh0Y3ptSmlzelhsWWZfZHFvNl9lbF9acEM2T0F3akl6d2NjQkVRVkx6d1QySFYxT1gtTEdGU2Y2cGduQzJ2MTBUZzRRYVgtaHg3dUdEdENkNHc0OTlDUDRnNllzNjdOZjd2VTNCMDhVMWRTeE9CSDFNSTFzUDJULURtV29aaTQ4UG00bUZYbjkySXFyX1F2UUpkMllQY0k?oc=5,Data carousel,Women's sports are becoming impossible for the business world to ignore.,The business of women's sports keeps growing: Can Moïse Kouamé Collect His French Open Prize Money?,Slide 1: headline stat | Slide 2: what changed | Slide 3: why it matters | Slide 4: what comes next,The business of women's sports is not emerging anymore. It is becoming big business.,This helps show the business momentum behind women's sports.,Can Moïse Kouamé Collect His French Open Prize Money? The growth of women's sports keeps getting harder to ignore.,Use a clean data carousel with bold numbers and simple context.,#WomensSports #HerSportsDaily #SportsNews,French Open,women's sports::french open,24,25,Duplicate / alternate angle,No,No,No,,Can Moïse Kouamé Collect His French Open Prize Money? Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,Tristan Thompson Sues After Crypto Company Ends His Deal Early,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMimAFBVV95cUxNTXVLMTM3a1hOeE1ndkZQbW80dEluSndIeTMxYnYtRUluMEJRVWFWeGo1WkhaUWR1QWtFUVUyc1g2RDhRMHVGdDFXUTlIMnZ1czBTQk8tNmg0OFJSTExiYlptcjdsWERReUdSU3R3ODV2b1lxZzhPQVlZd0FKaDhZV1QxcnVtdmZUOTJ3MEpqX1pGMDZlTmw3ag?oc=5,Story post,Tristan Thompson Sues After Crypto Company Ends His Deal Early,Tristan Thompson Sues After Crypto Company Ends His Deal Early,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Tristan Thompson Sues After Crypto Company Ends His Deal Early,"This is a useful update, but it should be weighed against stronger stories.",Tristan Thompson Sues After Crypto Company Ends His Deal Early What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::tristan_thompson_sues_crypto_company_ends_his_deal,1,1,Primary,No,No,No,,Tristan Thompson Sues After Crypto Company Ends His Deal Early Front Office Sports
v11_final,Skip,0,1,8,Business,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Too old. Core brand sport: WNBA. Source quality 8/10. Engagement: normal interest. Penalties: staleness penalty.,-15,10,14,0,10,-20,Daily News,Daily news,WNBA,General News,Front Office Sports,New WNBA CBA Will Pay $14M to Retired Players,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMigAFBVV95cUxQS1pQYXBUb1kwRHpsX0xfOE95Rnc3QlZLUmhkTTk2Vm80WGFETTJ0NjVhdjVUb2h4blJUZy1PYlVBSDRxZnNpVjZNUjZyMHVrRmRKY0YzNUtRRE01Q1lUWXNFOU9RclFyLUVPZ3lydENTRHpUbnNQMk9DSTFnR2xicA?oc=5,Story post,New WNBA CBA Will Pay $14M to Retired Players,New WNBA CBA Will Pay $14M to Retired Players,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: New WNBA CBA Will Pay $14M to Retired Players,"This is a useful update, but it should be weighed against stronger stories.",New WNBA CBA Will Pay $14M to Retired Players What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,,wnba::wnba_cba_pay_14m_retired_wnba_cba_pay,1,1,Primary,No,No,No,,New WNBA CBA Will Pay $14M to Retired Players Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,10,5,0,10,-120,Daily News,Daily news,Women's Sports,General News,Front Office Sports,How ‘Manic’ Arsenal Fandom Went Global,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMidkFVX3lxTE9TdV84cE1zN2Z5RmhrTHZocDFjbHlXWXRmMFFOc2lzVWlqSXZScndOSTVibFhfWXZteVFVNTdLVDFVa1BNYkFZNThQNm1sT1lfMlpnTDNqSlJaN0w2TWJydWNTV3NYXzF5THJKWVBySi1sYmkzd1E?oc=5,Story post,How ‘Manic’ Arsenal Fandom Went Global,How ‘Manic’ Arsenal Fandom Went Global,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: How ‘Manic’ Arsenal Fandom Went Global,"This is a useful update, but it should be weighed against stronger stories.",How ‘Manic’ Arsenal Fandom Went Global What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::manic'_arsenal_fandom_went_global_manic'_arsenal_fandom,1,1,Primary,No,No,No,,How ‘Manic’ Arsenal Fandom Went Global Front Office Sports
v11_final,Skip,0,1,8,Business,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: staleness penalty.,-15,10,5,0,10,-20,Daily News,Daily news,Women's Sports,General News,Front Office Sports,French Open Fines Tennis Player for ‘Sexist’ Comments Toward Female Umpire,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMipgFBVV95cUxQb2QxMVZWVnNpNVVYZDU0Z25BbmtXajRYdDBSM3c2R1ZsQ0Utc1Y0cURSMG50cUY3NGZDX3lvOTJpb2o1ODVTcFhGVTYxR0hBMEJ3MDllckxYU2FfVS1LMC11YV9TYkJfTnBiRW4tTnUxMWxxVHV1ZEJ6UXFqaGFvQ2tUOU9oaVZMZHZkNUJRbW5BZEtpSTlGblBsWEJpUTRYRTRoR2xR?oc=5,Story post,French Open Fines Tennis Player for ‘Sexist’ Comments Toward Female Umpire,French Open Fines Tennis Player for ‘Sexist’ Comments Toward Female Umpire,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: French Open Fines Tennis Player for ‘Sexist’ Comments Toward Female Umpire,"This is a useful update, but it should be weighed against stronger stories.",French Open Fines Tennis Player for ‘Sexist’ Comments Toward Female Umpire What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,French Open,women's sports::french open,25,25,Duplicate / alternate angle,No,No,No,,French Open Fines Tennis Player for ‘Sexist’ Comments Toward Female Umpire Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: likely men's sports story with no women's context.,Post before tipoff/kickoff,Blocked: likely men's sports story with no women's context.,"Preview story. Expired for daily coverage. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-25,18,5,0,10,-120,Tonight / Game Coverage,Game coverage,Women's Sports,Game Preview,Front Office Sports,MLB Labor Talks Face Long Road and Certain Change,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMilAFBVV95cUxPM3U2SnpLSkJhU00xUks3VTJnY3NZeUVZLWo2RS1raGl1SHNjdV9xU0RUaUljS1ZOcWpIT2JFZzdNRXlvVlNSbUwzREV3eVk5YlY4bG9hWWRTT3BrdEhwMnBodk12Q0RTZWxseEZ3WnczY0pyX045MTYxcGRTa2RwZlZraHhaNXlUeUs2cW53VWhRWUtz?oc=5,Tonight graphic,Here is why this matchup is worth your time tonight.,Tonight's watchlist: MLB Labor Talks Face Long Road and Certain Change,Slide 1: matchup | Slide 2: player to watch | Slide 3: key matchup | Slide 4: prediction or question,"What to watch tonight in Women's Sports, with one key player and one key matchup.",This gives followers a reason to watch Women's Sports.,Women's Sports watchlist: MLB Labor Talks Face Long Road and Certain Change What are you watching for?,"Use a Tonight graphic with matchup, time/network if available, and one key player.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::mlb_labor_talks_face_long_road_certain_change,1,1,Primary,No,No,Yes,,MLB Labor Talks Face Long Road and Certain Change Front Office Sports
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,"Expansion story. Too old. General women's sports fit. Source quality 8/10. Engagement: high-interest keyword. Penalties: failed relevance gate, staleness penalty.",-15,30,5,2,10,-120,Growth of the Game,Growth of the game,Women's Sports,League Expansion,Front Office Sports,"Big 12 Spring Meetings: CFP Expansion, Private-Capital Deal",2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMioAFBVV95cUxNVm04a1A5ZnI5YUZPWW5lVHJmT3dZUnVOQmxHdlJfQ05JZFR1Y1FRZFNGRGlyd2ptazUyY08yNFFwRDFrNnd5cVJkZVAxTG10c0tja2xVcjIzOWtSNUljMmlCV3owZzhwODRyRVRENUhvM2hSNTA2N0k2MzZzdkZFNnBpVDdORWxpOU04WFZyYThLZGl6T0kxemlWTVNDQ21q?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: Big 12 Spring Meetings: CFP Expansion, Private-Capital Deal",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Big 12 Spring Meetings: CFP Expansion, Private-Capital Deal More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::big_spring_meetings_cfp_expansion_private_capital_deal,1,1,Primary,No,No,No,,"Big 12 Spring Meetings: CFP Expansion, Private-Capital Deal Front Office Sports"
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"Record or milestone. Too old. General women's sports fit. Source quality 8/10. Engagement: high-interest keyword. Penalties: failed relevance gate, staleness penalty.",-15,35,5,2,10,-120,Daily News,Daily news,Women's Sports,Record / Milestone,SportsPro,CFL goes global with record ‘CAN$500m’ DAZN and Bell Media broadcast deals,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMingFBVV95cUxPN200N1ZTeV9vcmVhaDlPS0hIZF9WWE9KR1lZNVh2RjY0RzFwY1Q0RXh3YWthaVZtbUd1ZGN4dDNNNmQyZm0xUDFhMVljVzJ4MFVDbDBUZl90MlRwaEo0LU10TjA0bVRiYkpKQjBfSkVnajI5QjNUMFBTX2VKQkpRODI4VHpIUXVoWmxaMm1LOEhlSHJqNEZmeHY0M2ViZw?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: CFL goes global with record ‘CAN$500m’ DAZN and Bell Media broadcast deals,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,CFL goes global with record ‘CAN$500m’ DAZN and Bell Media broadcast deals What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::cfl_goes_global_record_can_500m'_dazn_bell,1,1,Primary,No,No,No,,CFL goes global with record ‘CAN$500m’ DAZN and Bell Media broadcast deals SportsPro
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,"Feature story. Too old. General women's sports fit. Source quality 8/10. Engagement: normal interest. Penalties: failed relevance gate, staleness penalty.",-15,14,5,0,10,-120,Culture & Impact,Daily news,Women's Sports,Player Feature,SportsPro,The paralysis tax: How legacy brands are gifting market share to disruptors in sport,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMirwFBVV95cUxOaXd2SzdyamEwLW5xQWJrSnRuTmhIdklUMEdOTV96eUM0SS03UU5Wdi1VWHN2YUZOdDVpenU5WVg2YkhhTFlYc3ZTaV9xd0Z3bUVRSnVjR3pRVEdab2RJN0dfRVNBTXkwenhGTXZsUF9mMzdvTlBhR0hiYV9jVGpDdlhtWng5Z3JVYU1ZN3QtUnBSUHp4eU84VU1yTHNBbHVHdDRPRG1iZGEtcUpsUGNR?oc=5,Reel or story feature,The paralysis tax: How legacy brands are gifting market share to disruptors in sport,The paralysis tax: How legacy brands are gifting market share to disruptors in sport,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: The paralysis tax: How legacy brands are gifting market share to disruptors in sport,"This is a useful update, but it should be weighed against stronger stories.",The paralysis tax: How legacy brands are gifting market share to disruptors in sport What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::paralysis_tax_legacy_brands_are_gifting_market_share,1,1,Primary,No,No,No,,The paralysis tax: How legacy brands are gifting market share to disruptors in sport SportsPro
v11_final,Skip,0,1,8,Business,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"General update. Too old. General women's sports fit. Source quality 8/10. Engagement: high-interest keyword. Penalties: failed relevance gate, staleness penalty.",-15,10,5,2,10,-120,Daily News,Daily news,Women's Sports,General News,SportsPro,GSE Worldwide to host exclusive Laser Wolf pop-up during championship week at Shinnecock Hills,2026-05-29T07:00:00+00:00,245.9,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOcGlBYVVRZUwtVjNoS0xkMzhFOGZBempPWEJrMGJ5QlNGUDRONkg2VmlXSjNzbXRHX1FMNDl1MHBpc1B3dmxDN1RfalF5Q3BxanpNMHhhbGtXTEVsbmI0UHBvNnZ3aktZUU5WTmtWMktaQlExazFkV1hISlRBYUxMc2JGREJYWFVUNTBBLXlmQVB2SjNzZGlvY3JOMi00SnVnYWNQZ3l6dnlfMjAzN21JZGpTa05IN3EtWi1CclhzNUhUZHBvX2xfN1FVeWltUGFoeExLdXhHQkVOMkFrRERiQ2pPWk9zQWs?oc=5,Story post,GSE Worldwide to host exclusive Laser Wolf pop-up during championship week at Shinnecock Hills,GSE Worldwide to host exclusive Laser Wolf pop-up during championship week at Shinnecock Hills,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: GSE Worldwide to host exclusive Laser Wolf pop-up during championship week at Shinnecock Hills,"This is a useful update, but it should be weighed against stronger stories.",GSE Worldwide to host exclusive Laser Wolf pop-up during championship week at Shinnecock Hills What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::gse_worldwide_host_exclusive_laser_wolf_pop_during,1,1,Primary,No,No,No,,GSE Worldwide to host exclusive Laser Wolf pop-up during championship week at Shinnecock Hills SportsPro
